"","coefficients","stdev.unscaled","sigma","df.residual","Amean"
"269",0.363342655959494,0.233998730286111,2.27140591761322,10,5.59752714163865
"270",-0.020954394896723,0.226708886639303,0.455479568444168,10,7.47138088406516
"271",0.0794629514872408,0.641715868261277,0.473553229174982,10,0.387997449947301
"272",-0.0207252214633833,0.239396567551897,0.917491948485415,10,5.27877047532957
"273",-0.366828453222865,0.271069533767956,2.41079279494468,10,4.34324268623669
"274",-0.881967918568639,0.769067192350644,0.655065833340889,10,-0.0122224315471339
"275",0.112905857182248,0.226671687262554,1.49407328232335,10,7.44510878430182
"276",-0.0969875586397363,0.621811734767301,0.384769712898484,10,0.477264244535824
"277",-0.227543533503265,0.237359002439695,0.29678648521528,10,5.39494454651181
"278",-0.0369499538356952,0.339876600389304,0.34342644120316,10,3.1306108004727
"279",-0.198607655117179,0.28884201469129,0.913685596022906,10,3.97444459873356
"280",-0.0768306991035104,0.22981823676464,0.796941633914607,10,8.44853171868689
"281",-0.895766794723897,0.323921234067593,1.53878604337526,10,3.42682162908036
"282",-0.473415416665948,0.348377643476029,0.79470854915872,10,3.01488487464221
"283",-0.132395973280431,0.833255056446096,0.343046479555261,10,-0.296469091404172
"284",0.0933290912513316,0.26457581312472,0.618650763967407,10,4.47158167114315
"285",0.0402312401192129,0.230039454231408,0.90011439234461,10,5.89882201978581
"286",0.230110631905869,0.227517762084393,1.34876797063672,10,7.84883357501049
"287",-0.117463933241476,0.285621798203656,1.16016772876489,10,4.03280263754359
"288",-0.347429966434538,0.230417903884334,0.747126476559929,10,5.89621066993315
"289",-0.0369577249239974,0.232431012709702,0.833683082510012,10,8.94580956544607
"290",-0.194727867337297,0.279847270591784,0.82892134189399,10,4.14758028850582
"291",-0.168877466016535,0.226322517702099,1.08441967507315,10,6.74565811552009
"292",-0.117841814456161,0.296486729922851,0.925716668217037,10,3.83280091462611
"293",0.210032340119964,0.235546753115393,0.698411849211244,10,5.48942512714408
"294",-0.247752889555693,0.524209290936556,4.62945210277259,10,1.02649045173047
"295",-0.246059376001377,0.245348459246968,0.571944572757929,10,5.03797078431785
"296",-0.381076998995191,0.296820159975638,1.00064079633076,10,3.8391583446474
"297",-0.153075481970656,0.226479204216524,2.10259672684815,10,7.26800022464435
"298",-0.508612476039165,0.405276282297071,2.66795241728368,10,2.21219924997567
"299",0.240702030653278,0.452649982164514,3.78262253685373,10,1.61411200350964
"300",0.0425559436369358,0.242559659668419,1.61669778374675,10,5.13213861620907
"301",-0.0817601667765254,0.755721472700739,0.436454624488116,10,-0.0341893095866543
"302",0.0119798599722216,0.228788898869575,0.521614424558959,10,6.03600751240116
"303",0.0385168243247449,0.238751262439407,0.514237530116302,10,5.30890709080874
"304",0.0245877898823954,0.252711954916579,1.95854131006396,10,4.78039114069963
"305",0.13511980800656,0.382060560233991,0.865924662835812,10,2.51457273505488
"306",0.0288481811708419,0.228181988851172,1.14995175006522,10,8.05685970470039
"307",0.000969370300301975,0.244306962720935,1.46176177937292,10,5.06306050266112
"308",0.292984603448725,0.278683034852164,3.07005534786475,10,4.16997665856194
"309",0.0677191371646204,0.313390338409154,0.899215734528824,10,3.54328856911203
"310",-0.0134869149341439,0.237571105276431,0.618935811276864,10,5.37195711835882
"311",-0.200821301793256,0.229538402295553,0.367953209005936,10,5.96486112578293
"312",0.262433675530067,0.304515461674215,2.21450980066734,10,3.69449983454102
"313",-0.205606512643413,0.229816910518311,0.32443073902536,10,5.93583685557822
"314",-0.0445020653106591,1.27917585144916,1.87436439575468,10,-1.6605001776015
"315",-0.0475175401824979,0.260766851055917,0.447119442918892,10,4.56485394692283
"316",0.0422130569748637,0.723329798220179,1.18111522686838,10,0.0782549480095705
"317",-0.172010157371459,0.226308908160785,0.292839203267151,10,7.01702473008254
"318",0.0150965845748541,0.228400987017983,0.547171405139012,10,6.0891592833448
"319",-0.118487431069928,0.528638688510078,1.45319908315036,10,0.972638279309496
"320",0.178575867258128,0.229020629293626,2.08393942074298,10,6.01176387414478
"321",-0.541276487286622,0.310186160392658,1.03908136179257,10,3.61899395532477
"322",-0.117571634944937,0.230563471264002,0.998819074903128,10,5.85559401143316
"323",-0.240823738015139,0.22712387718906,1.52567125763764,10,6.35606871588589
"324",0.379344360468185,0.226295201723213,0.928950421946105,10,6.8401420952404
"325",0.247368006291047,0.473331926801165,1.09638602799724,10,1.40834277273642
"326",-0.749140222979416,0.984450674249911,0.529319948053522,10,-0.746622552036999
"327",-0.201932355349835,0.273933353738407,0.651245166441263,10,4.26957489567155
"328",0.55579820320368,0.256989189147722,1.34974002418497,10,4.68743234319808
"329",-0.102127925901441,0.2488705340542,0.885837654976272,10,4.90356069390989
"330",-0.114988914336676,0.281723682996591,0.65767879650389,10,4.10760329720758
"331",-0.304391260425051,0.226817498722604,1.04216416451448,10,6.47289457038046
"332",-0.228072098036695,0.390735764766695,3.64118971232499,10,2.39689808431308
"333",-0.0062729469694629,0.45121221334512,4.34445880763822,10,1.6306785050125
