"","coefficients.Control","coefficients.Treatment","stdev.unscaled.Control","stdev.unscaled.Treatment","sigma","df.residual","Amean"
"4470",6.43875784200855,6.44390132129022,0.160237742336544,0.160402005564652,0.441169302453151,10,6.44163783181591
"4471",4.05243249367904,3.85803145297385,0.199486251154662,0.209914091501792,1.21603667738952,10,3.96043587166493
"4472",0.206264654109659,0.309951946001078,0.481684614986153,0.474021668111474,0.287398155029805,10,0.252686248259642
"4473",6.23472507178283,6.09542382631519,0.160731171377994,0.161680798241047,0.44418162402453,10,6.16554107991236
"4474",-0.149795285727307,-1.50566290701576,0.542663423790328,0.884882497222196,0.778872309320311,10,-0.8296769905816
"4475",2.03099526613445,1.46762513702186,0.293968070131642,0.332790501972788,1.08802081918458,10,1.74212346999146
"4476",4.80443576952928,4.84002438613924,0.177235992611343,0.178061834532125,0.412960083670976,10,4.82485717933653
"4477",5.84433950535131,5.87929577153182,0.162766337248811,0.163079417525289,0.609513271210769,10,5.86287563331823
"4478",0.824444797502968,-1.02901199039718,0.378373272105567,0.772311342820765,2.53555648110932,10,-0.0990106745847319
"4479",4.65581638390375,4.41968998504804,0.181009674780552,0.190042070003319,1.48875767344904,10,4.53092358431755
"4480",6.90206626874212,6.65392106881164,0.159991129280793,0.160092161083098,0.719549642290795,10,6.77798203672066
"4481",5.78412562983144,5.58674831508403,0.163216709635735,0.165887527506942,1.06373264190249,10,5.68507976799625
"4482",6.75748830462315,6.35023087052956,0.159985894346502,0.160637448592773,0.745583942888501,10,6.55314538910335
"4483",3.99106112250393,3.66199241623435,0.202518118772246,0.217532970742322,2.59597445750781,10,3.82656695658727
"4484",1.37608502458896,1.01818105495619,0.332701420223253,0.374267388821618,1.20059968576857,10,1.1988424296985
"4485",-2.91926981813695,-2.74956133692145,1.23395156536846,1.231909985692,1.27378677794017,10,-2.79192983578757
"4486",7.38021804645759,7.47666887370118,0.160249373736724,0.160278398545338,1.15697173785501,10,7.42833422423579
"4487",4.30327861566152,4.07826921081006,0.191066135743899,0.201720619463193,0.659379803843187,10,4.18930356922208
"4488",4.592064985183,4.40025814072381,0.182275156782099,0.190614086491249,1.75478679905175,10,4.498430156573
"4489",1.50059535002704,0.864365288271163,0.321033528969978,0.391081986893162,4.28041261361484,10,1.20867325261702
"4490",4.17330808918665,3.88402270274446,0.195501522949347,0.208647250298561,0.603155597061427,10,4.03252656572759
"4491",-2.17350749900336,-2.54549887394809,1.00143610761917,1.16922915086387,1.66984816530141,10,-2.30554140125804
"4492",7.5660393336811,7.49391113279135,0.16045665806396,0.160296936374108,1.37685952254793,10,7.5297093393499
"4493",4.46645645347444,3.92320959514993,0.18586706904905,0.208003750583935,1.48060442691631,10,4.19152396392955
"4494",5.17540259957473,4.95071705657724,0.170122251929244,0.175653951937155,1.51032709596566,10,5.06590545940749
"4495",3.10660969189348,2.73332064021745,0.239759648116319,0.261719702987083,0.429789571787864,10,2.91382503448549
"4496",5.0776026679729,5.40922446610523,0.171864593645144,0.167944130633941,1.20841517577109,10,5.2433934102737
"4497",-0.389390174966559,0.282770475984771,0.594882323180469,0.470270208740639,0.897823176444734,10,-0.0155417945022888
"4498",7.88794285259448,8.18127869157083,0.161025268999255,0.161580349175313,1.59526402704924,10,8.03388225069529
"4499",-0.237737681204706,0.253710909852077,0.518725934358268,0.492979790906418,5.39502660437052,10,0.106989311779165
"4500",0.802697214440401,0.252486871436892,0.381232224334621,0.489997420416863,2.22785177574376,10,0.544414804527534
"4501",-0.600333869852063,-0.544503577641163,0.635595267553401,0.649870973129599,1.01491423615688,10,-0.549066614123549
"4502",3.4637653081533,3.32316947945294,0.22303809111852,0.232881357574047,1.25768795980965,10,3.40025760224964
"4503",0.798404740683386,0.527550761835101,0.385188815347812,0.431921509054558,1.15461927650872,10,0.694406692368057
"4504",-3.16538211491649,-3.43148397320444,1.31734291181238,1.46465078073848,0.933829370145301,10,-3.26102688223457
"4505",5.48387960082513,5.43994624358306,0.166133079016366,0.167448691802766,1.8397062572639,10,5.46883049515615
"4506",1.61339533526009,1.29379384265677,0.316629420262459,0.347992630637039,1.21695045467436,10,1.45231064116257
"4507",-0.82516633677767,-1.25566173309836,0.688919492804022,0.823496483222506,0.715327559612909,10,-1.04911993035813
"4508",4.86947381892228,4.72644010127184,0.175732539354976,0.180992857999355,0.640092671201975,10,4.79947428695804
"4509",5.92804339387579,5.83750905504998,0.162179006109301,0.163428381713124,1.09229951935656,10,5.88294844104808
"4510",3.02940915917678,2.95222667698968,0.24200556969026,0.251368148092475,3.02216126165413,10,2.99659621017354
"4511",0.253893567427056,-0.0953260670373012,0.470003918920625,0.560029289766237,0.473973293205645,10,0.0674601414973715
"4512",6.41512243788439,6.40472280229079,0.160277062015352,0.160482183679018,1.42033471378398,10,6.41033909804266
"4513",7.19831121842445,7.13480365890446,0.160111604611394,0.160045574463003,1.0044415847149,10,7.16650438384686
"4514",3.80288334388575,3.66306698343661,0.209192281404959,0.218061987829038,0.363520030605217,10,3.73401795768102
"4515",-0.259337220351787,0.0786660753255307,0.567902928243444,0.520453591850612,0.82837380639081,10,-0.0819058027245346
"4516",7.81620470666543,7.59214178498173,0.160873383034439,0.160402103076325,1.45197902219852,10,7.70393467478345
"4517",6.47466719429467,6.3295457601503,0.160182391363392,0.160704162636898,0.478587486959593,10,6.40182635003325
"4518",8.57021308574453,8.42895036854171,0.163041215485014,0.162318027550749,0.913209513552141,10,8.49895962625486
"4519",-0.458227295651225,-1.12532871581174,0.60823320846865,0.788041367868429,0.842713255333831,10,-0.789873224640669
"4520",4.62235069533591,3.91918380174073,0.18140482061264,0.207694003036168,2.11172353480433,10,4.27544336043722
"4521",7.24154429151476,7.09252202451781,0.160140229873731,0.160027013993193,2.35892268224987,10,7.16686117637344
"4522",7.25091284944495,7.07815184819042,0.160146768719147,0.160022239038397,1.13066500649577,10,7.16446868594063
"4523",0.306667411971929,0.0318318873020819,0.459926367894197,0.530973668007778,0.389146792240887,10,0.166131543855192
"4524",-0.54985999187645,-0.281064031685973,0.633740883197147,0.587022766364455,0.477467998020526,10,-0.398056076201845
"4525",5.66577554489359,5.76518138368054,0.164244437902443,0.164035287538093,1.12495032742474,10,5.7183778618812
"4526",5.05722541020822,4.86470211351761,0.172031290440628,0.17765801130266,1.76133260820386,10,4.96303162002076
"4527",5.62554549471068,5.50828261372397,0.164642668208481,0.166743823961023,0.191395697308278,10,5.56694956445221
"4528",6.47757251147055,6.18301753626405,0.160178087580714,0.161237322856125,0.676363483765126,10,6.33058405807141
"4529",6.41687810859355,6.55774209364282,0.160274519536363,0.160187770668624,0.72772642090891,10,6.48759090833025
"4530",5.96543521952215,6.08700304410585,0.161950274786231,0.161707342700138,1.23821860891037,10,6.02841288737435
"4531",6.66384837549167,6.41457792535085,0.160013619191015,0.160462781683794,1.24630751224816,10,6.53890966719039
"4532",5.96794994541249,5.59333142445085,0.161922728735309,0.165824916975229,1.93244003922557,10,5.78031031356462
"4533",6.45587337322391,6.46849547844929,0.160211422277901,0.16035568013101,0.882234347817929,10,6.46178647041966
"4534",2.99751287295642,2.4067197474752,0.244844510868498,0.27795427193236,0.575056654442366,10,2.69715761455677
"4535",-1.55177195401839,-1.67803964566499,0.884737243344484,0.930797730937531,1.28236660317345,10,-1.67229633047506
"4536",0.370930677084227,0.628293165535449,0.459397568082631,0.422730545508921,1.49530740164809,10,0.469050933358586
"4537",3.64120683365719,4.30923845704966,0.216493754603485,0.19336313761292,2.24797450188575,10,3.96853415974869
"4538",-0.337190229870887,0.234919527114581,0.597609097906639,0.486392508175563,1.14898911421364,10,-0.0657416071409548
"4539",5.17427929902167,5.23445903083596,0.170161062879506,0.170490144719646,1.30301223089037,10,5.20675876403684
"4540",0.992779737953981,0.749083254508412,0.364770461181757,0.406251554143841,1.22313853942246,10,0.87774976093054
"4541",7.32966567265764,7.06352816344797,0.160205006400234,0.160017563448676,2.34477660199213,10,7.19640862360657
"4542",-0.815646377856023,-1.01789262443528,0.680277552701963,0.768072898767548,1.25474321735992,10,-0.913755503995034
"4543",6.45025531402211,6.27218410376632,0.160210145287007,0.160904069967622,17.6735797702467,10,6.36308252108118
"4544",6.3577825338535,6.3404072472734,0.160400933003583,0.160663036316525,0.556770367904862,10,6.34936653881101
"4545",-1.72716313092069,-1.88789502249842,0.877330008429036,0.986171202548258,2.20437542728259,10,-1.76017066460547
"4546",-1.40442928213181,-1.69205962434452,0.79402414250822,0.935836358103332,2.54755554834571,10,-1.49815970861301
"4547",8.47378163769299,8.52095343416829,0.162698166904719,0.162620351666757,2.33357944907189,10,8.49595840271227
"4548",7.51208669945993,7.35416358952013,0.160387861902852,0.16017441651908,1.06656007654507,10,7.4330820184032
"4549",4.87459818939799,4.6713890110592,0.175565527720668,0.182644586187552,1.4591754922815,10,4.77197025886616
"4550",6.32210510715598,6.34081943029294,0.160481581397758,0.160664080815725,1.05836504861525,10,6.33173399856583
"4551",7.62938659614134,7.3513386351575,0.16054621350478,0.160172348602886,1.72663302742783,10,7.49023897857061
"4552",6.0007570939083,5.91511202600653,0.161744945298775,0.162828442034016,1.02711246671435,10,5.95880867755265
"4553",4.97580528436855,4.80153330201624,0.173671990264018,0.17907721693812,0.356179194489634,10,4.88774292058858
"4554",6.41888681521198,6.55473852581299,0.160270168105164,0.16019278043265,0.625242961638518,10,6.48699766981001
"4555",6.07681312544105,6.11265600331371,0.161348029165393,0.161600376133006,0.657890765021155,10,6.09469167527776
"4556",5.41188431500349,5.32259752154424,0.167047678810995,0.169086431275403,1.6900619730988,10,5.36750456244717
"4557",8.29103439812462,7.64504105321707,0.162111263636949,0.160475810358538,2.56666435820422,10,7.96882425172476
"4558",7.68748820507629,7.53878707176493,0.160637838107994,0.160344395272789,1.24627754170359,10,7.61285662987484
"4559",9.53919576648388,9.51051484295738,0.16700289361539,0.166557952390934,0.725364410142031,10,9.52385243733527
"4560",8.79937047691884,8.68285106431578,0.163904744283101,0.163190121729567,1.89631752353487,10,8.74022621087766
"4561",6.42430344375476,6.46215937429467,0.160260907035906,0.160365196104941,0.697513009138634,10,6.44363130057221
"4562",-0.195557292927983,-0.30562987101423,0.561665920091504,0.594967700907751,0.294820894445157,10,-0.246640408504568
"4563",4.10117248270558,3.80728580267717,0.197807937872769,0.212658980682936,0.983050046953071,10,3.94985338239886
"4564",0.507776013857516,1.01568293004027,0.429712663618283,0.367848098587632,0.809491928845831,10,0.781419255174482
"4565",6.36600579330661,6.35874039826419,0.160381643533109,0.160603719642459,0.844334988030577,10,6.36267990231259
"4566",0.602183802919368,0.49412988006422,0.412692938495889,0.442496472433955,0.5257460482732,10,0.553934884785408
"4567",0.31213281657705,0.187089002078205,0.469047184479825,0.492724292938373,1.07164656802468,10,0.236538344507361
"4568",1.08346655439964,1.17830725106035,0.357466139616424,0.355905221798371,0.538707860884183,10,1.14157539478907
"4569",4.36891295858706,4.34372399795939,0.188989315527371,0.192198515999113,0.479953118790135,10,4.3587954548731
"4570",-2.87923909110958,-2.24863573147129,1.27636910408166,1.07412409831556,1.25866866853131,10,-2.60030291654151
"4571",4.98944024264465,4.91027009268681,0.173623875618704,0.17665082705407,3.71796312128794,10,4.94185187002168
"4572",6.71893797242461,6.64085338714449,0.15999579432186,0.160103525569283,0.723406188964911,10,6.6800281169612
"4573",2.84838231726993,2.23410918401692,0.249220772215765,0.287521010155045,5.49402440554856,10,2.55901738834052
"4574",-0.54332952514286,-0.254443938084812,0.635503068869703,0.59353288058377,0.536541645012748,10,-0.417500411734893
"4575",0.668813875318257,0.81854953338782,0.402605205834112,0.400280986257027,1.01980245782653,10,0.73631569075152
"4576",4.96873000418648,5.02029680210034,0.173746835588346,0.174245234780139,0.508540974754797,10,4.99601481738986
"4577",2.94907689995578,2.79995232627171,0.247802156723311,0.257681281104114,1.04319981864059,10,2.87054420375668
